Designator,Mid X,Mid Y,Layer,Rotation
C6,-8.64, 8.26,Top,90.0
J1,-5.71, 3.56,Top,180.0
R1, 7.49, 8.26,Top,90.0
R2, 8.64, 8.26,Top,90.0
R3,-7.49, 8.26,Top,270.0
U$1, 5.08, 3.18,Top,0.0
U$2,-5.08,13.34,Top,180.0
U$4, 5.08,13.34,Top,180.0
