Designator,Mid X,Mid Y,Layer,Rotation
C6,-5.21, 9.02,Top,90.0
R1, 2.03, 8.89,Top,90.0
R2, 3.18, 8.89,Top,90.0
R3,-4.06, 9.02,Top,270.0
U$2, 0.00,13.34,Top,180.0
